0.82645,0.016201,0.026376
0.86132,0.013777,0.026376
0.8962,0.014723,0.026376
0.93107,0.015366,0.026376
0.96595,0.01724,0.026376
1.0008,0.016126,0.026376
1.0357,0.014962,0.026376
1.0706,0.01411,0.026376
1.1055,0.016614,0.026376
1.1403,0.019071,0.026376
1.1752,0.018078,0.026376
1.2101,0.015933,0.026376
1.245,0.014729,0.026376
1.2798,0.012416,0.026376
1.3147,0.011567,0.026376
1.3496,0.012008,0.026376
1.3845,0.012289,0.026376
1.4193,0.011481,0.026376
1.4542,0.014305,0.026376
1.4891,0.014598,0.026376
1.524,0.014386,0.026376
1.5588,0.01524,0.026376
1.5937,0.016415,0.026376
1.6286,0.015403,0.026376
1.6635,0.014798,0.026376
1.6983,0.01822,0.026376
1.7332,0.014856,0.026376
1.7681,0.011323,0.026376
1.803,0.0097399,0.026376
1.8378,0.0073654,0.026376
1.8727,0.0079853,0.026376
1.9076,0.0095945,0.026376
1.9425,0.0097488,0.026376
1.9773,0.012395,0.026376
2.0122,0.010518,0.026376
2.0471,0.0083666,0.026376
2.082,0.010301,0.026376
2.1169,0.0070861,0.026376
2.1517,0.0064555,0.026376
2.1866,0.0086206,0.026376
2.2215,0.0069222,0.026376
2.2564,0.0060883,0.026376
2.2912,0.010021,0.026376
2.3261,0.0087078,0.026376
2.361,0.0048368,0.026376
2.3959,0.0045086,0.026376
2.4307,0.007322,0.026376
2.4656,0.011469,0.026376
2.5005,0.0095118,0.026376
2.5354,0.0055641,0.026376
2.5702,0.0067404,0.026376
2.6051,0.0090847,0.026376
2.64,0.0061652,0.026376
2.6749,0.0055003,0.026376
2.7097,0.0052696,0.026376
2.7446,0.0056018,0.026376
2.7795,0.006044,0.026376
2.8144,0.0076454,0.026376
2.8492,0.0066959,0.026376
2.8841,0.0063612,0.026376
2.919,0.0061887,0.026376
2.9539,0.0063699,0.026376
2.9888,0.0063513,0.026376
3.0236,0.0066292,0.026376
3.0585,0.0072139,0.026376
3.0934,0.0073675,0.026376
3.1283,0.0066603,0.026376
3.1631,0.0056904,0.026376
3.198,0.0058809,0.026376
3.2329,0.007936,0.026376
3.2678,0.00651,0.026376
3.3026,0.0053654,0.026376
3.3375,0.0047071,0.026376
3.3724,0.0055154,0.026376
3.4073,0.0068118,0.026376
3.4421,0.0038593,0.026376
3.477,-0.00032843,0.026376
3.5119,-0.0012085,0.026376
3.5468,-0.00080244,0.026376
3.5816,0.0034434,0.026376
3.6165,0.0066268,0.026376
3.6514,0.0041603,0.026376
3.6863,0.0032646,0.026376
3.7211,0.0046208,0.026376
3.756,0.0045091,0.026376
3.7909,0.003215,0.026376
3.8258,0.0034738,0.026376
3.8606,0.0029005,0.026376
3.8955,0.0025701,0.026376
3.9304,0.0032484,0.026376
3.9653,0.0015865,0.026376
4.0002,0.0029269,0.026376
4.035,0.0017037,0.026376
4.0699,0.0014023,0.026376
4.1048,0.0044596,0.026376
4.1397,0.0051762,0.026376
4.1745,0.0042379,0.026376
4.2094,0.0031125,0.026376
4.2443,0.00039543,0.026376
4.2792,0.00084039,0.026376
4.314,0.0023,0.026376
4.3489,0.0022499,0.026376
4.3838,0.00069274,0.026376
4.4187,-0.00013138,0.026376
4.4535,1.3282e-05,0.026376
4.4884,-0.00070227,0.026376
4.5233,0.00032733,0.026376
