12,74  0,1034592  0,119392  0,8730739  0,780481  365,7944
13,72  0,1000464  0,1124771  0,7798239  0,7325329  364,9076
14,7  0,09640916  0,106603  0,7519731  0,7520969  364,0251
15,68  0,09422785  0,102042  0,7019423  0,7911205  363,1469
16,66  0,09327411  0,09861115  0,6419229  0,798291  362,273
17,64  0,09208462  0,09578036  0,6159815  0,7591875  361,4032
18,62  0,09160717  0,09279679  0,6020004  0,6987872  360,5376
19,6  0,08890044  0,08900682  0,5701888  0,6531636  359,6761
20,58  0,08506325  0,08411857  0,5557319  0,6336227  358,8187
21,56  0,08133742  0,0782429  0,5345687  0,6252687  357,9654
22,54  0,07687949  0,07181042  0,5438179  0,6065032  357,1162
23,52  0,075056  0,06539763  0,5384762  0,56703  356,2709
24,5  0,07321227  0,05955126  0,5307937  0,5142212  355,4297
25,48  0,07001039  0,05458258  0,5346904  0,4631049  354,5924
26,46  0,06848022  0,05055323  0,5242283  0,4213805  353,7591
27,44  0,06696505  0,04733157  0,4970676  0,3889659  352,9297
28,42  0,0663906  0,04472308  0,4779087  0,3695367  352,1041
29,4  0,06505178  0,04261334  0,4536256  0,3690669  351,2824
30,38  0,06352095  0,04104938  0,4385588  0,3812305  350,4646
31,36  0,06458026  0,04026163  0,4156493  0,3876384  349,6505
32,34  0,06568695  0,04057295  0,3918472  0,3728076  348,8402
33,32  0,06615176  0,04222539  0,3741054  0,3379254  348,0337
34,3  0,07098923  0,04528401  0,3531403  0,297726  347,2308
35,28  0,07471133  0,04951527  0,3145294  0,2662833  346,4317
36,26  0,07642533  0,05439194  0,2878642  0,246493  345,6362
37,24  0,07862998  0,05922928  0,2544129  0,2309803  344,8444
38,22  0,07884174  0,06321391  0,2352472  0,210664  344,0562
39,2  0,07435156  0,06573927  0,2122747  0,1825459  343,2716
40,18  0,07155897  0,0664073  0,1858275  0,1515339  342,4906
41,16  0,06856551  0,06509014  0,1663777  0,12492  341,7131
42,14  0,05974646  0,06206875  0,1448518  0,1064647  340,9391
43,12  0,05562545  0,05782799  0,1170766  0,09509128  340,1687
44,1  0,05227064  0,05300206  0,1034418  0,08756589  339,4017
45,08  0,04874993  0,04827316  0,08867104  0,08131445  338,6381
46,06  0,04634677  0,04423279  0,06945567  0,07505607  337,878
47,04  0,0446684  0,04133018  0,05959571  0,06826953  337,1213
48,02  0,04468388  0,0398302  0,05192422  0,06081438  336,368
49  0,04515156  0,03977443  0,04708193  0,05331438  335,618
49,98  0,04817119  0,04100266  0,03826366  0,047022  334,8714
50,96  0,04937473  0,04311782  0,02873803  0,04249889  334,1281
51,94  0,05221123  0,04556166  0,02208134  0,0390739  333,388
52,92  0,05519596  0,04771924  0,01933755  0,03555749  332,6513
53,9  0,05614344  0,04901033  0,0127868  0,03111828  331,9178
54,88  0,05434552  0,04909456  0,00731884  0,02591444  331,1875
55,86  0,05203071  0,04800374  0,004846823  0,02090406  330,4604
56,84  0,0495831  0,04617584  0,002106566  0,0169667  329,7365
57,82  0,04876936  0,04440015  0,001889562  0,01433889  329,0158
58,8  0,04922265  0,04364592  0,001259483  0,01257353  328,2983
59,78  0,05129494  0,04481616  0,004397729  0,01107448  327,5838
60,76  0,05555008  0,0484906  0,00374409  0,009510918  326,8725
61,74  0,06143542  0,05478526  0,002267383  0,007836543  326,1642
62,72  0,06919605  0,06332024  0,005193783  0,006268751  325,459
63,7  0,07798064  0,07334546  0,001675178  0,004994482  324,7568
64,68  0,0890509  0,08389346  0,0014142  0,004098541  324,0577
65,66  0,1010617  0,09400504  0,002987632  0,00352533  323,3615
66,64  0,1106385  0,1029433  0,001637253  0,003150716  322,6684
67,62  0,1191586  0,1102601  0,003489749  0,002832768  321,9782
68,6  0,1244866  0,1157878  0,001260476  0,002493548  321,291
69,58  0,1289104  0,1195592  0,003309679  0,002118228  320,6067
70,56  0,1302419  0,1216974  0,0009273144  0,001742241  319,9253
71,54  0,1297222  0,1223252  0,001075637  0,001416555  319,2467
72,52  0,126465  0,1214815  0,001433519  0,001177666  318,5711
73,5  0,1257864  0,1191799  0,001120283  0,001022316  317,8983
74,48  0,1208768  0,1154753  0,0006938361  0,0009146147  317,2284
75,46  0,1152351  0,110423  0,001034938  0,0008088656  316,5612
76,44  0,1073866  0,1041789  0,001535972  0,0007015461  315,8969
77,42  0,09653503  0,09702778  0,001919968  0,000602977  315,2353
78,4  0,08970691  0,08921754  0,002394188  0,0005339642  314,5766
79,38  0,08120857  0,08104103  0,002034825  0,0005140481  313,9205
80,36  0,07442811  0,07275304  0,001397762  0,0005122325  313,2672
81,34  0,06390828  0,06453574  0,001989503  0,0005004506  312,6166
82,32  0,05379713  0,05657607  0,002644232  0,0004509153  311,9687
83,3  0,04498275  0,04906462  0,0007973609  0,0003850068  311,3235
84,28  0,03952448  0,04217502  0,0001956453  0,0003346748  310,681
85,26  0,03645016  0,03613609  0,0003750774  0,000322419  310,0411
86,24  0,03246889  0,03116643  0,0004035584  0,0003196472  309,4038
87,22  0,03041021  0,02742678  0,0002291809  0,0002921276  308,7691
88,2  0,03025858  0,02496674  0,00018657  0,0002611103  308,137
89,18  0,02872567  0,02366867  0,000505178  0,0002638059  307,5076
90,16  0,02702278  0,02329059  0,0007674457  0,0003197068  306,8807
91,14  0,02533132  0,02346674  0,0009198616  0,0003694741  306,2563
92,12  0,02545884  0,02378545  0,002325452  0,0003993577  305,6345
93,1  0,02457424  0,02388412  0,001595871  0,0004481049  305,0152
94,08  0,02323683  0,0234891  0,001251267  0,0005154021  304,3984
95,06  0,02109277  0,02249322  0,001396487  0,0005491961  303,784
96,04  0,01963917  0,0209212  0,001489572  0,0004703328  303,1722
97,02  0,01906079  0,01893855  0,0003541919  0,0003467992  302,5628
98  0,017617  0,01678724  6,688145E-5  0,0002706368  301,9559
98,98  0,0163832  0,01472587  0,0002171971  0,0002919372  301,3514
99,96  0,01575588  0,01296493  0,0001501813  0,0003930155  300,7493
100,94  0,01518027  0,01162629  0,002258419  0,00052187  300,1496
101,92  0,01471522  0,01074176  0,006135612  0,0006009085  299,5523
102,9  0,0141719  0,01025278  0,002132369  0,0005544365  298,9574
103,88  0,01317766  0,01005698  0,001002257  0,0004521504  298,3648
104,86  0,01223014  0,01004088  0,001126114  0,0003778001  297,7746
105,84  0,01209287  0,01010215  0,00158933  0,0003578905  297,1867
106,82  0,01207489  0,01016374  0,002152724  0,0003478832  296,6011
107,8  0,01165974  0,0101758  0,001613623  0,000310277  296,0178
108,78  0,01141936  0,0101132  0,0005854989  0,0002437995  295,4368
109,76  0,01116978  0,009976029  0,0007957549  0,0001922496  294,8581
110,74  0,0107098  0,00977357  0,0002358772  0,0001800382  294,2817
111,72  0,01016083  0,009521766  0,00096115  0,0001819986  293,7075
112,7  0,01014425  0,009244964  0,001589455  0,0001850307  293,1355
113,68  0,01030569  0,008965126  0,00031352  0,0001947897  292,5658
114,66  0,009630516  0,00871077  0,0005112795  0,0002076575  291,9983
115,64  0,009255866  0,008487458  0,0008532579  0,0002219865  291,4329
116,62  0,00932154  0,008287279  9,938441E-5  0,0002277854  290,8698
117,6  0,009633348  0,008103023  0,0004111582  0,0002210498  290,3088
118,58  0,009423696  0,007906133  0,001453083  0,000202435  289,75
119,56  0,008999616  0,007676082  0,0006748319  0,0001763427  289,1933
120,54  0,00907719  0,007396266  0,0002110109  0,0001516621  288,6388
121,52  0,008820248  0,007066156  4,159251E-5  0,0001402367  288,0864
122,5  0,008551681  0,006696449  0,0001565238  0,0001411363  287,5361
123,48  0,007334684  0,006303485  3,470205E-5  0,0001411403  286,9879
124,46  0,006919454  0,005917505  0,000274924  0,000133319  286,4418
125,44  0,006285759  0,005564423  8,369081E-5  0,000120626  285,8978
126,42  0,006594578  0,005262228  0,0005619187  0,0001144936  285,3558
127,4  0,006567473  0,005026477  0,0003518126  0,000120597  284,8159
128,38  0,005693974  0,004870395  0,0001344807  0,0001369291  284,278
129,36  0,005507383  0,004800045  9,275491E-5  0,0001482234  283,7421
130,34  0,005757743  0,004819963  0,001664728  0,0001608084  283,2083
131,32  0,005959816  0,004938679  0,002399757  0,0001784747  282,6764
132,3  0,00660914  0,005163094  0,0005482135  0,0002007698  282,1466
133,28  0,007140487  0,005496969  0,0003965812  0,000208393  281,6187
134,26  0,007608794  0,005942214  0,001179614  0,0001925324  281,0928
135,24  0,008404127  0,006483552  0,0001285689  0,000174758  280,5689
136,22  0,008888094  0,007093303  1,059459E-5  0,0001687569  280,0469
137,2  0,009921334  0,007732852  0,0007881478  0,0001813802  279,5269
138,18  0,01126872  0,008351833  0,0004360332  0,00019971  279,0088
139,16  0,01183577  0,008908537  0,0005714202  0,0002178189  278,4926
140,14  0,01197062  0,009363393  0,0006423411  0,0002287013  277,9783
141,12  0,01207981  0,009692234  0,0003159681  0,0002258871  277,4659
142,1  0,01236257  0,009885341  9,19296E-5  0,0002155848  276,9554
143,08  0,01216887  0,009938598  0,0005122633  0,0002209208  276,4468
144,06  0,01187049  0,00985487  0,00270179  0,0002462089  275,94
145,04  0,01177518  0,009642631  0,005113102  0,0002562728  275,4351
146,02  0,01146716  0,009305732  0,001520374  0,0002303141  274,932
147  0,01124735  0,008859625  0,0002290013  0,0001872165  274,4308
147,98  0,01099458  0,008318809  0,0002489843  0,0001638828  273,9314
148,96  0,01048104  0,007717369  0,0001512904  0,000172171  273,4338
149,94  0,009880365  0,007101887  0,0001407575  0,0002068334  272,938
150,92  0,008869379  0,006496744  0,0004740346  0,0002349337  272,444
151,9  0,007597296  0,005939344  0,001467935  0,0002575054  271,9518
152,88  0,00684843  0,005439854  0,0004624489  0,0002812264  271,4613
153,86  0,00632451  0,004996575  0,0008665169  0,0003014008  270,9727
154,84  0,005817742  0,004613215  0,001271549  0,0003144809  270,4858
155,82  0,005702318  0,004265567  0,0009763642  0,0003250009  270,0006
156,8  0,005146656  0,003933068  0,001142419  0,0003308523  269,5172
