550,687  2,601992E-7  0  -0,000306824  -0,0002266705
550,3581  1,494357E-7  0  -0,0002271879  -0,0001784942
550,0297  7,622596E-8  0  -0,0001551094  -0,0001359042
549,7016  3,142013E-8  0  -8,93487E-5  -9,760216E-5
549,3739  8,259804E-9  0  -2,834599E-5  -6,159487E-5
549,0466  2,768394E-9  0  2,93662E-5  -2,601317E-5
548,7197  1,295166E-8  0  8,413372E-5  1,064323E-5
548,3932  3,731546E-8  0  0,0001349221  4,9918E-5
548,0671  7,416325E-8  0  0,0001800262  9,31333E-5
547,7413  1,210729E-7  0  0,0002174089  0,0001404381
547,416  1,738635E-7  0  0,0002444442  0,0001906076
547,091  2,267278E-7  0  0,0002583167  0,0002417084
546,7664  2,73835E-7  0  0,0002571643  0,0002912735
546,4422  3,099952E-7  0  0,0002405655  0,0003359101
546,1184  3,306976E-7  0  0,0002091308  0,0003716938
545,795  3,337525E-7  0  0,0001644624  0,0003953568
545,472  3,205328E-7  0  0,0001096371  0,0004048007
545,1493  2,945167E-7  0  4,892422E-5  0,0003987775
544,827  2,600503E-7  0  -1,336931E-5  0,0003770673
544,5051  2,227915E-7  0  -7,353873E-5  0,0003411891
544,1836  1,886935E-7  0  -0,0001283545  0,00029424
543,8625  1,618155E-7  0  -0,0001753826  0,0002398118
543,5417  1,443595E-7  0  -0,0002138388  0,0001814575
543,2213  1,37722E-7  0  -0,0002446411  0,000122881
542,9013  1,420195E-7  0  -0,0002695106  6,753286E-5
542,5817  1,559719E-7  0  -0,0002904673  1,759625E-5
542,2625  1,784204E-7  0  -0,0003099501  -2,61861E-5
541,9436  2,09E-7  0  -0,0003303652  -6,37434E-5
541,6251  2,471734E-7  0  -0,0003530157  -9,541223E-5
541,307  2,918088E-7  0  -0,0003777832  -0,0001223368
540,9892  3,416121E-7  0  -0,0004037459  -0,0001461901
540,6718  3,945368E-7  0  -0,0004294361  -0,0001681748
540,3548  4,46511E-7  0  -0,0004525533  -0,0001887623
540,0382  4,919967E-7  0  -0,0004703484  -0,0002083044
539,7219  5,261695E-7  0  -0,000480722  -0,0002270967
539,406  5,458012E-7  0  -0,0004826627  -0,0002447583
539,0905  5,488805E-7  0  -0,0004758301  -0,0002603143
538,7753  5,354974E-7  0  -0,0004605411  -0,0002730776
538,4605  5,089179E-7  0  -0,0004382884  -0,000282888
538,1461  4,740946E-7  0  -0,0004115368  -0,0002895575
537,8321  4,354409E-7  0  -0,0003827367  -0,0002929216
537,5184  3,968583E-7  0  -0,0003539113  -0,0002936121
537,2051  3,623459E-7  0  -0,0003269991  -0,0002931182
536,8921  3,349945E-7  0  -0,0003037109  -0,0002929878
536,5795  3,162021E-7  0  -0,0002848144  -0,0002945799
536,2673  3,067534E-7  0  -0,000270136  -0,0002995271
535,9554  3,07839E-7  0  -0,000259364  -0,0003095257
535,6439  3,203755E-7  0  -0,0002523232  -0,0003253503
535,3328  3,441591E-7  0  -0,0002485745  -0,0003465596
535,022  3,78398E-7  0  -0,0002475812  -0,0003721021
534,7116  4,221816E-7  0  -0,0002495003  -0,0004004508
534,4015  4,733635E-7  0  -0,0002552772  -0,000429119
534,0918  5,278592E-7  0  -0,0002659357  -0,0004549365
533,7825  5,814703E-7  0  -0,000282364  -0,0004751929
533,4735  6,32112E-7  0  -0,0003057075  -0,0004881662
533,1649  6,800057E-7  0  -0,0003371209  -0,000492785
532,8566  7,274078E-7  0  -0,0003768511  -0,0004887536
532,5487  7,792542E-7  0  -0,0004240111  -0,000477272
